"species","species_short","longitude","latitude","date_obs","source","tmax_mean_c","prec_mean_annual","tas_current_july_c","tas_future_july_2050_c","delta_tas_july_c","elevation","eco_values","Temperature","Moisture","Landcover","Landforms","Climate_Re","W_Ecosystm","NDVI"
"Capra ibex","Ibex",7.79437,46.11844,"2020-03-25","GBIF",7.14230769230772,100.692307692308,10.7166666666667,15.05,4.33333333333331,1563,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.5772
"Capra ibex","Ibex",7.79437,46.11844,"2020-03-11","GBIF",7.14230769230772,100.692307692308,10.7166666666667,15.05,4.33333333333331,1563,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.5772
"Capra ibex","Ibex",8.05511,46.29723,"2020-03-20","GBIF",8.31153846153853,116.153846153846,13.0166666666667,15.85,2.83333333333331,1422,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.770788888888889
"Capra ibex","Ibex",8.05511,46.29723,"2020-03-27","GBIF",8.31153846153853,116.153846153846,13.0166666666667,15.85,2.83333333333331,1422,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.770788888888889
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-03","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-08","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-09","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-09","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-09","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-09","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-09","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-09","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-04","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-06","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-07","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-09","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-09","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-09","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-09","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-09","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-09","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.92453,46.20791,"2020-03-13","GBIF",4.15000000000009,110.461538461538,7.95000000000003,11.85,3.9,2344,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.718566666666667
"Capra ibex","Ibex",7.79437,46.11844,"2020-03-25","GBIF",7.14230769230772,100.692307692308,10.7166666666667,15.05,4.33333333333331,1563,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.5772
"Capra ibex","Ibex",7.79437,46.11844,"2020-03-11","GBIF",7.14230769230772,100.692307692308,10.7166666666667,15.05,4.33333333333331,1563,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.5772
"Capra ibex","Ibex",7.92573,46.34284,"2020-03-18","GBIF",4.41923076923081,143.692307692308,8.88333333333336,11.85,2.96666666666666,2321,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.613422222222222
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-13","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-13","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-16","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-14","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",7.92573,46.34284,"2020-03-18","GBIF",4.41923076923081,143.692307692308,8.88333333333336,11.85,2.96666666666666,2321,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.613422222222222
"Capra ibex","Ibex",7.92573,46.34284,"2020-03-18","GBIF",4.41923076923081,143.692307692308,8.88333333333336,11.85,2.96666666666666,2321,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.613422222222222
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-02","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-12","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-13","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-14","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-16","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-13","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-13","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-16","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-21","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-16","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-31","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-31","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-16","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-16","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-13","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-13","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-16","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-21","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-13","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-16","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-31","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-18","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-18","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-19","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-22","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-24","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-24","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",8.05511,46.29723,"2020-03-20","GBIF",8.31153846153853,116.153846153846,13.0166666666667,15.85,2.83333333333331,1422,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.770788888888889
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-18","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-19","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-19","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-24","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-24","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-24","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.79496,46.20839,"2020-03-26","GBIF",3.91923076923081,124.692307692308,6.81666666666672,11.55,4.73333333333329,2352,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.638711111111111
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-16","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-16","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-21","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-13","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-16","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-21","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-13","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.85974,46.20817,"2020-03-30","GBIF",4.75000000000006,106,7.11666666666669,12.45,5.33333333333335,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Capra ibex","Ibex",7.92573,46.34284,"2020-03-18","GBIF",4.41923076923081,143.692307692308,8.88333333333336,11.85,2.96666666666666,2321,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.613422222222222
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-02","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-12","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-13","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-16","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",7.7309,46.34351,"2020-03-15","GBIF",4.08846153846156,123.538461538462,7.38333333333338,11.2500000000001,3.86666666666667,2084,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.784544444444445
"Capra ibex","Ibex",7.92573,46.34284,"2020-03-18","GBIF",4.41923076923081,143.692307692308,8.88333333333336,11.85,2.96666666666666,2321,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.613422222222222
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-12","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-13","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-14","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-16","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
"Capra ibex","Ibex",8.1855,46.34143,"2020-03-25","GBIF",5.93461538461543,172.846153846154,12.2166666666667,13.45,1.23333333333335,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.832155555555555
